;;;;;;;;;;;;;;;;;;;;;;;H;A;H;A;H;A
2015;21;Mar;00:00;USA;NBA ;2014/2015;Chicago Bulls;Toronto Raptors;CHI;TOR;32;24;H;O;;;108;92;H;O;16;200;1,75;1,97;1,86;2,05;1,8;2,05
2015;21;Mar;00:00;USA;NBA ;2014/2015;Oklahoma City Thunder;Atlanta Hawks;OKC;ATL;34;35;A;O;;;123;115;H;O;8;238;1,72;1,79;2,16;1,78;2,15;1,74
2015;20;Mar;23:30;USA;NBA ;2014/2015;Brooklyn Nets;Milwaukee Bucks;BKN;MIL;31;30;H;O;101;101;129;127;H;O;2;256;1,27;1,36;1,66;2,37;1,64;2,35
2015;20;Mar;23:30;USA;NBA ;2014/2015;Cleveland Cavaliers;Indiana Pacers;CLE;IND;25;20;H;U;;;95;92;H;U;3;187;1,13;6,8;1,13;7,04;1,14;6
2015;20;Mar;23:30;USA;NBA ;2014/2015;Miami Heat;Denver Nuggets;MIA;DEN;22;23;A;U;;;108;91;H;O;17;199;1,31;3,22;1,34;3,56;1,35;3,3
2015;20;Mar;23:00;USA;NBA ;2014/2015;Orlando Magic;Portland Trail Blazers;ORL;POR;25;19;H;U;;;111;104;H;O;7;215;3,22;1,32;3,41;1,37;3,3;1,35
2015;20;Mar;23:00;USA;NBA ;2014/2015;Philadelphia 76ers;New York Knicks;PHI;NYK;29;23;H;O;;;97;81;H;U;16;178;1,36;2,62;1,43;3,1;1,41;3
2015;20;Mar;02:30;USA;NBA ;2014/2015;Los Angeles Lakers;Utah Jazz;LAL;UTA;16;18;A;U;;;73;80;A;U;7;153;2,57;1,56;2,45;1,62;2,6;1,55
2015;20;Mar;02:00;USA;NBA ;2014/2015;Phoenix Suns;New Orleans Pelicans;PHX;NOP;21;15;H;U;;;74;72;H;U;2;146;2,05;1,85;2,05;1,86;2,05;1,8
2015;20;Mar;00:00;USA;NBA ;2014/2015;Houston Rockets;Denver Nuggets;HOU;DEN;33;27;H;O;;;118;108;H;O;10;226;1,26;4,1;1,27;4,18;1,26;4
2015;19;Mar;23:30;USA;NBA ;2014/2015;New York Knicks;Minnesota Timberwolves;NYK;MIN;26;29;A;O;85;85;92;95;A;U;3;187;1,85;1,96;1,9;2,01;1,95;1,86
2015;19;Mar;02:30;USA;NBA ;2014/2015;Golden State Warriors;Atlanta Hawks;GSW;ATL;28;24;H;O;;;114;95;H;O;19;209;1,4;3,18;1,41;3,19;1,4;3,1
2015;19;Mar;02:30;USA;NBA ;2014/2015;Utah Jazz;Washington Wizards;UTA;WAS;21;26;A;U;;;84;88;A;U;4;172;1,44;2,16;1,63;2,44;1,58;2,5
2015;19;Mar;02:00;USA;NBA ;2014/2015;Sacramento Kings;Los Angeles Clippers;SAC;LAC;24;28;A;O;;;105;116;A;O;11;221;3,88;1,29;3,92;1,3;4;1,26
2015;19;Mar;00:00;USA;NBA ;2014/2015;Chicago Bulls;Indiana Pacers;CHI;IND;24;22;H;U;;;103;86;H;U;17;189;1,91;2;1,88;2,03;1,8;2,05
2015;19;Mar;00:00;USA;NBA ;2014/2015;Dallas Mavericks;Orlando Magic;DAL;ORL;31;23;H;O;;;107;102;H;O;5;209;1,12;7,6;1,12;7,71;1,11;7
2015;19;Mar;00:00;USA;NBA ;2014/2015;Milwaukee Bucks;San Antonio Spurs;MIL;SAS;28;27;H;O;;;103;114;A;O;11;217;2,65;1,54;2,73;1,52;2,7;1,5
2015;19;Mar;00:00;USA;NBA ;2014/2015;Oklahoma City Thunder;Boston Celtics;OKC;BOS;28;24;H;O;;;122;118;H;O;4;240;1,4;2,64;1,33;3,64;1,32;3,45
2015;18;Mar;23:30;USA;NBA ;2014/2015;Miami Heat;Portland Trail Blazers;MIA;POR;27;32;A;O;;;108;104;H;O;4;212;1,79;1,57;2,25;1,72;2,25;1,68
2015;18;Mar;23:30;USA;NBA ;2014/2015;Toronto Raptors;Minnesota Timberwolves;TOR;MIN;31;32;A;O;;;105;100;H;O;5;205;1,14;6,6;1,14;6,69;1,12;6,5
2015;18;Mar;23:00;USA;NBA ;2014/2015;Cleveland Cavaliers;Brooklyn Nets;CLE;BKN;23;26;A;U;;;117;92;H;O;25;209;1,13;6,9;1,13;7,01;1,14;6
2015;18;Mar;23:00;USA;NBA ;2014/2015;Philadelphia 76ers;Detroit Pistons;PHI;DET;24;21;H;U;;;94;83;H;U;11;177;2,08;1,83;2,09;1,83;2,05;1,8
2015;18;Mar;02:30;USA;NBA ;2014/2015;Los Angeles Clippers;Charlotte Hornets;LAC;CHA;28;20;H;U;;;99;92;H;U;7;191;1,12;5;1,17;5,98;1,16;5,5
2015;18;Mar;00:00;USA;NBA ;2014/2015;Houston Rockets;Orlando Magic;HOU;ORL;28;24;H;O;;;107;94;H;O;13;201;1,13;6;1,13;7,38;1,12;6,5
2015;18;Mar;00:00;USA;NBA ;2014/2015;New Orleans Pelicans;Milwaukee Bucks;NOP;MIL;32;21;H;O;;;85;84;H;U;1;169;1,27;2,04;1,34;3,56;1,32;3,45
2015;17;Mar;23:30;USA;NBA ;2014/2015;Detroit Pistons;Memphis Grizzlies;DET;MEM;18;30;A;U;;;105;95;H;O;10;200;2,52;1,62;2,64;1,55;2,7;1,5
2015;17;Mar;23:30;USA;NBA ;2014/2015;New York Knicks;San Antonio Spurs;NYK;SAS;25;29;A;O;96;96;104;100;H;O;4;204;7,6;1,1;9,5;1,09;8;1,09
2015;17;Mar;02:30;USA;NBA ;2014/2015;Golden State Warriors;Los Angeles Lakers;GSW;LAL;30;30;D;O;;;108;105;H;O;3;213;1,02;30;1,02;29;1,01;18
2015;17;Mar;02:00;USA;NBA ;2014/2015;Sacramento Kings;Atlanta Hawks;SAC;ATL;29;28;H;O;;;103;110;A;O;7;213;2,85;1,48;2,75;1,51;2,75;1,47
2015;17;Mar;01:00;USA;NBA ;2014/2015;Utah Jazz;Charlotte Hornets;UTA;CHA;30;16;H;U;;;94;66;H;U;28;160;1,5;2,66;1,52;2,73;1,47;2,75
2015;17;Mar;00:30;USA;NBA ;2014/2015;Dallas Mavericks;Oklahoma City Thunder;DAL;OKC;27;29;A;O;;;119;115;H;O;4;234;1,62;2,4;1,63;2,44;1,58;2,5
2015;17;Mar;00:00;USA;NBA ;2014/2015;Memphis Grizzlies;Denver Nuggets;MEM;DEN;24;18;H;U;;;92;81;H;U;11;173;1,23;4,65;1,23;4,69;1,22;4,5
2015;17;Mar;00:00;USA;NBA ;2014/2015;Miami Heat;Cleveland Cavaliers;MIA;CLE;27;22;H;U;;;106;92;H;U;14;198;2,7;1,52;2,5;1,6;2,7;1,5
2015;17;Mar;00:00;USA;NBA ;2014/2015;Minnesota Timberwolves;Brooklyn Nets;MIN;BKN;29;33;A;O;;;106;122;A;O;16;228;2,12;1,67;2,2;1,75;2,05;1,8
2015;16;Mar;23:30;USA;NBA ;2014/2015;Boston Celtics;Philadelphia 76ers;BOS;PHI;38;18;H;O;;;108;89;H;U;19;197;1,2;5,5;1,21;5;1,2;4,75
2015;16;Mar;23:00;USA;NBA ;2014/2015;Indiana Pacers;Toronto Raptors;IND;TOR;24;29;A;O;;;98;117;A;O;19;215;;;1,51;2,76;1,47;2,75
2015;16;Mar;23:00;USA;NBA ;2014/2015;Washington Wizards;Portland Trail Blazers;WAS;POR;27;20;H;U;;;105;97;H;O;8;202;1,77;1,86;1,78;2,16;1,74;2,15
2015;16;Mar;01:30;USA;NBA ;2014/2015;Los Angeles Lakers;Atlanta Hawks;LAL;ATL;14;23;A;U;;;86;91;A;U;5;177;4;1,18;4,42;1,25;4,25;1,23
2015;16;Mar;01:00;USA;NBA ;2014/2015;Phoenix Suns;New York Knicks;PHX;NYK;23;29;A;O;;;102;89;H;U;13;191;1,09;5,7;1,13;7,04;1,14;6
2015;15;Mar;23:00;USA;NBA ;2014/2015;San Antonio Spurs;Minnesota Timberwolves;SAS;MIN;29;23;H;O;;;123;97;H;O;26;220;1,07;6,6;1,1;8,95;1,08;8,5
2015;15;Mar;23:00;USA;NBA ;2014/2015;Toronto Raptors;Portland Trail Blazers;TOR;POR;31;33;A;O;;;97;113;A;O;16;210;1,76;2,05;1,83;2,1;1,74;2,15
2015;15;Mar;22:00;USA;NBA ;2014/2015;New Orleans Pelicans;Denver Nuggets;NOP;DEN;26;21;H;U;101;101;111;118;A;O;7;229;1,32;2,99;1,36;3,48;1,32;3,5
2015;15;Mar;22:00;USA;NBA ;2014/2015;Orlando Magic;Cleveland Cavaliers;ORL;CLE;28;26;H;O;;;108;123;A;O;15;231;6;1,14;5,8;1,17;5,25;1,18
2015;15;Mar;19:30;USA;NBA ;2014/2015;Los Angeles Clippers;Houston Rockets;LAC;HOU;30;22;H;O;;;98;100;A;U;2;198;1,54;2,53;1,61;2,49;1,6;2,45
2015;15;Mar;17:00;USA;NBA ;2014/2015;Oklahoma City Thunder;Chicago Bulls;OKC;CHI;17;15;H;U;;;109;100;H;O;9;209;1,29;3,74;1,31;3,81;1,27;3,8
2015;15;Mar;10:30;USA;NBA ;2014/2015;Golden State Warriors;New York Knicks;GSW;NYK;26;27;A;O;;;125;94;H;O;31;219;1,02;12;1,01;20,62;1,01;19
2015;15;Mar;01:00;USA;NBA ;2014/2015;Utah Jazz;Detroit Pistons;UTA;DET;18;18;D;U;;;88;85;H;U;3;173;1,32;3,9;1,31;3,81;1,3;3,65
2015;15;Mar;00:00;USA;NBA ;2014/2015;Memphis Grizzlies;Milwaukee Bucks;MEM;MIL;22;20;H;U;;;96;83;H;U;13;179;1,33;2,95;1,39;3,27;1,35;3,3
2015;14;Mar;23:30;USA;NBA ;2014/2015;Philadelphia 76ers;Brooklyn Nets;PHI;BKN;29;27;H;O;;;87;94;A;U;7;181;3,02;1,47;2,97;1,45;2,9;1,43
2015;14;Mar;23:00;USA;NBA ;2014/2015;Indiana Pacers;Boston Celtics;IND;BOS;18;20;A;U;;;89;93;A;U;4;182;1,32;3,9;1,31;3,81;1,29;3,7
2015;14;Mar;23:00;USA;NBA ;2014/2015;Washington Wizards;Sacramento Kings;WAS;SAC;21;25;A;U;;;113;97;H;O;16;210;1,2;3,9;1,25;4,46;1,22;4,5
2015;14;Mar;02:00;USA;NBA ;2014/2015;Phoenix Suns;Atlanta Hawks;PHX;ATL;23;28;A;O;;;87;96;A;U;9;183;2,67;1,4;2,93;1,47;2,8;1,45
2015;14;Mar;02:00;USA;NBA ;2014/2015;Portland Trail Blazers;Detroit Pistons;POR;DET;35;24;H;O;;;118;99;H;O;19;217;1,21;3,8;1,26;4,34;1,23;4,25
2015;14;Mar;01:00;USA;NBA ;2014/2015;Denver Nuggets;Golden State Warriors;DEN;GSW;34;26;H;O;;;114;103;H;O;11;217;3,12;1,3;3,52;1,35;3,7;1,29
2015;14;Mar;00:30;USA;NBA ;2014/2015;Dallas Mavericks;Los Angeles Clippers;DAL;LAC;21;24;A;U;;;129;99;H;O;30;228;1,71;2,32;1,7;2,29;1,68;2,25
2015;14;Mar;00:00;USA;NBA ;2014/2015;Oklahoma City Thunder;Minnesota Timberwolves;OKC;MIN;31;26;H;O;;;113;99;H;O;14;212;1,19;5,7;1,18;5,61;1,14;6
2015;13;Mar;23:30;USA;NBA ;2014/2015;Boston Celtics;Orlando Magic;BOS;ORL;19;23;A;U;;;95;88;H;U;7;183;1,43;2,56;1,5;2,79;1,45;2,8
2015;13;Mar;23:30;USA;NBA ;2014/2015;Toronto Raptors;Miami Heat;TOR;MIA;21;18;H;U;;;102;92;H;U;10;194;1,39;2,69;1,46;2,95;1,41;3
2015;13;Mar;23:00;USA;NBA ;2014/2015;Charlotte Hornets;Chicago Bulls;CHA;CHI;19;35;A;O;;;101;91;H;U;10;192;2,05;1,89;2,03;1,88;1,95;1,86
2015;13;Mar;23:00;USA;NBA ;2014/2015;Philadelphia 76ers;Sacramento Kings;PHI;SAC;29;22;H;O;;;114;107;H;O;7;221;2,19;1,58;2,4;1,65;2,5;1,58
2015;13;Mar;02:30;USA;NBA ;2014/2015;Los Angeles Lakers;New York Knicks;LAL;NYK;28;25;H;O;;;94;101;A;U;7;195;1,32;2,5;1,34;3,56;1,29;3,7
2015;13;Mar;01:30;USA;NBA ;2014/2015;San Antonio Spurs;Cleveland Cavaliers;SAS;CLE;31;30;H;O;110;110;125;128;A;O;3;253;1,98;1,94;2,1;1,83;2,05;1,8
2015;13;Mar;01:00;USA;NBA ;2014/2015;Utah Jazz;Houston Rockets;UTA;HOU;28;23;H;O;;;109;91;H;O;18;200;2,09;1,86;2,09;1,83;2,1;1,76
2015;12;Mar;23:00;USA;NBA ;2014/2015;Indiana Pacers;Milwaukee Bucks;IND;MIL;19;31;A;U;96;96;109;103;H;O;6;212;1,32;3,88;1,31;3,81;1,32;3,5
2015;12;Mar;23:00;USA;NBA ;2014/2015;Washington Wizards;Memphis Grizzlies;WAS;MEM;26;33;A;O;;;107;87;H;U;20;194;1,79;2,12;1,87;2,04;1,8;2,05
2015;12;Mar;02:30;USA;NBA ;2014/2015;Golden State Warriors;Detroit Pistons;GSW;DET;30;25;H;O;;;105;98;H;O;7;203;1,06;11,5;1,06;11,75;1,05;12
2015;12;Mar;02:30;USA;NBA ;2014/2015;Portland Trail Blazers;Houston Rockets;POR;HOU;26;29;A;O;;;105;100;H;O;5;205;1,59;2,12;1,69;2,31;1,64;2,35
2015;12;Mar;02:00;USA;NBA ;2014/2015;Phoenix Suns;Minnesota Timberwolves;PHX;MIN;25;18;H;U;;;106;97;H;O;9;203;1,43;2,48;1,52;2,73;1,47;2,75
2015;12;Mar;01:00;USA;NBA ;2014/2015;Denver Nuggets;Atlanta Hawks;DEN;ATL;31;22;H;O;;;115;102;H;O;13;217;3,3;1,26;3,81;1,31;3,7;1,29
2015;12;Mar;00:00;USA;NBA ;2014/2015;Milwaukee Bucks;Orlando Magic;MIL;ORL;29;31;A;O;;;97;91;H;U;6;188;1,25;3,34;1,31;3,81;1,29;3,7
2015;12;Mar;00:00;USA;NBA ;2014/2015;Oklahoma City Thunder;Los Angeles Clippers;OKC;LAC;30;36;A;O;;;108;120;A;O;12;228;1,26;3,24;1,33;3,69;1,31;3,6
2015;11;Mar;23:30;USA;NBA ;2014/2015;Boston Celtics;Memphis Grizzlies;BOS;MEM;23;18;H;U;;;95;92;H;U;3;187;2,38;1,47;2,61;1,56;2,7;1,5
2015;11;Mar;23:30;USA;NBA ;2014/2015;Miami Heat;Brooklyn Nets;MIA;BKN;34;23;H;O;;;104;98;H;O;6;202;1,49;2,33;1,56;2,6;1,55;2,6
2015;11;Mar;23:00;USA;NBA ;2014/2015;Charlotte Hornets;Sacramento Kings;CHA;SAC;21;24;A;U;;;106;113;A;O;7;219;1,2;3,74;1,27;4,18;1,27;3,9
2015;11;Mar;23:00;USA;NBA ;2014/2015;Philadelphia 76ers;Chicago Bulls;PHI;CHI;22;22;D;U;92;92;95;104;A;O;9;199;2,74;1,36;3,05;1,43;3;1,41
2015;11;Mar;02:30;USA;NBA ;2014/2015;Los Angeles Lakers;Detroit Pistons;LAL;DET;25;20;H;U;;;93;85;H;U;8;178;2,2;1,72;2,27;1,71;2,15;1,74
2015;11;Mar;01:00;USA;NBA ;2014/2015;Utah Jazz;New York Knicks;UTA;NYK;24;20;H;U;;;87;82;H;U;5;169;1,05;14;1,05;14;1,05;11
2015;11;Mar;00:30;USA;NBA ;2014/2015;Dallas Mavericks;Cleveland Cavaliers;DAL;CLE;31;26;H;O;;;94;127;A;O;33;221;2,42;1,5;2,62;1,56;2,6;1,55
2015;11;Mar;00:30;USA;NBA ;2014/2015;San Antonio Spurs;Toronto Raptors;SAS;TOR;28;17;H;U;;;117;107;H;O;10;224;1,32;3,2;1,32;3,73;1,29;3,7
2015;10;Mar;23:30;USA;NBA ;2014/2015;Brooklyn Nets;New Orleans Pelicans;BKN;NOP;27;23;H;U;;;91;111;A;O;20;202;1,57;2,16;1,67;2,36;1,64;2,35
2015;10;Mar;23:00;USA;NBA ;2014/2015;Indiana Pacers;Orlando Magic;IND;ORL;26;28;A;O;;;118;86;H;O;32;204;1,18;4;1,23;4,69;1,2;4,75
2015;10;Mar;02:30;USA;NBA ;2014/2015;Los Angeles Clippers;Minnesota Timberwolves;LAC;MIN;25;25;D;U;;;89;76;H;U;13;165;1,26;3,28;1,32;3,73;1,26;4
2015;10;Mar;02:00;USA;NBA ;2014/2015;Phoenix Suns;Golden State Warriors;PHX;GSW;19;25;A;U;;;80;98;A;U;18;178;2,53;1,42;2,8;1,5;2,75;1,47
2015;10;Mar;01:00;USA;NBA ;2014/2015;Denver Nuggets;New York Knicks;DEN;NYK;25;25;D;U;;;106;78;H;U;28;184;1,15;3,1;1,24;4,61;1,22;4,5
2015;10;Mar;00:00;USA;NBA ;2014/2015;Chicago Bulls;Memphis Grizzlies;CHI;MEM;22;22;D;U;;;91;101;A;U;10;192;2;1,42;2,66;1,54;2,7;1,5
2015;10;Mar;00:00;USA;NBA ;2014/2015;Milwaukee Bucks;New Orleans Pelicans;MIL;NOP;26;29;A;O;;;103;114;A;O;11;217;1,54;1,34;1,82;2,11;1,74;2,15
2015;9;Mar;23:30;USA;NBA ;2014/2015;Atlanta Hawks;Sacramento Kings;ATL;SAC;33;20;H;O;;;130;105;H;O;25;235;1,14;6,5;1,14;6,69;1,14;6
2015;9;Mar;23:30;USA;NBA ;2014/2015;Miami Heat;Boston Celtics;MIA;BOS;19;24;A;U;;;90;100;A;U;10;190;1,61;2,09;1,71;2,27;1,68;2,25
2015;9;Mar;23:00;USA;NBA ;2014/2015;Charlotte Hornets;Washington Wizards;CHA;WAS;21;36;A;O;;;69;95;A;U;26;164;1,74;1,9;1,86;2,05;1,83;2
2015;9;Mar;01:30;USA;NBA ;2014/2015;Los Angeles Lakers;Dallas Mavericks;LAL;DAL;24;25;A;U;;;93;100;A;U;7;193;3,78;1,34;3,48;1,36;3,45;1,32
2015;8;Mar;23:00;USA;NBA ;2014/2015;Oklahoma City Thunder;Toronto Raptors;OKC;TOR;31;26;H;O;;;108;104;H;O;4;212;1,25;3,52;1,37;3,39;1,32;3,45
2015;8;Mar;22:00;USA;NBA ;2014/2015;Brooklyn Nets;Utah Jazz;BKN;UTA;24;21;H;U;;;88;95;A;U;7;183;1,83;2,07;1,84;2,08;1,74;2,15
2015;8;Mar;22:00;USA;NBA ;2014/2015;Detroit Pistons;Charlotte Hornets;DET;CHA;33;27;H;O;;;101;108;A;O;7;209;1,92;1,97;1,93;1,98;1,83;2
2015;8;Mar;22:00;USA;NBA ;2014/2015;Orlando Magic;Boston Celtics;ORL;BOS;17;31;A;U;;;103;98;H;O;5;201;1,88;1,75;2,03;1,88;2;1,83
2015;8;Mar;19:30;USA;NBA ;2014/2015;Golden State Warriors;Los Angeles Clippers;GSW;LAC;29;28;H;O;;;106;98;H;O;8;204;1,2;4,65;1,24;4,61;1,23;4,25
2015;8;Mar;17:00;USA;NBA ;2014/2015;San Antonio Spurs;Chicago Bulls;SAS;CHI;25;19;H;U;;;116;105;H;O;11;221;1,2;4,75;1,22;4,85;1,2;4,75
2015;8;Mar;02:00;USA;NBA ;2014/2015;Denver Nuggets;Houston Rockets;DEN;HOU;28;25;H;O;;;100;114;A;O;14;214;2,53;1,42;2,8;1,5;2,75;1,47
2015;8;Mar;01:30;USA;NBA ;2014/2015;Milwaukee Bucks;Washington Wizards;MIL;WAS;30;19;H;U;;;91;85;H;U;6;176;1,34;2,3;1,58;2,56;1,5;2,7
2015;8;Mar;01:00;USA;NBA ;2014/2015;Minnesota Timberwolves;Portland Trail Blazers;MIN;POR;29;30;A;O;;;121;113;H;O;8;234;2,25;1,23;2,59;1,56;2,7;1,5
2015;8;Mar;00:30;USA;NBA ;2014/2015;Cleveland Cavaliers;Phoenix Suns;CLE;PHX;30;24;H;O;;;89;79;H;U;10;168;1,12;6,5;1,14;6,69;1,14;6
2015;8;Mar;00:30;USA;NBA ;2014/2015;Miami Heat;Sacramento Kings;MIA;SAC;26;30;A;O;96;96;114;109;H;O;5;223;1,43;2,48;1,52;2,73;1,52;2,67
2015;8;Mar;00:30;USA;NBA ;2014/2015;New York Knicks;Indiana Pacers;NYK;IND;18;22;A;U;;;86;92;A;U;6;178;3,84;1,17;4,99;1,21;4,25;1,23
2015;8;Mar;00:30;USA;NBA ;2014/2015;Philadelphia 76ers;Atlanta Hawks;PHI;ATL;20;31;A;O;;;92;84;H;U;8;176;5,3;1,16;5,8;1,17;5,25;1,18
2015;8;Mar;00:00;USA;NBA ;2014/2015;New Orleans Pelicans;Memphis Grizzlies;NOP;MEM;18;25;A;U;;;95;89;H;U;6;184;1,94;1,8;1,99;1,92;2;1,83
2015;7;Mar;04:30;USA;NBA ;2014/2015;Golden State Warriors;Dallas Mavericks;GSW;DAL;29;24;H;O;;;104;89;H;U;15;193;1,11;5;1,16;6,16;1,14;6
2015;7;Mar;01:30;USA;NBA ;2014/2015;San Antonio Spurs;Denver Nuggets;SAS;DEN;32;29;H;O;;;120;111;H;O;9;231;1,07;6,1;1,11;7,88;1,11;7
2015;7;Mar;01:00;USA;NBA ;2014/2015;Brooklyn Nets;Phoenix Suns;BKN;PHX;21;21;D;U;92;92;100;108;A;O;8;208;1,6;2,11;1,7;2,29;1,62;2,4
2015;7;Mar;01:00;USA;NBA ;2014/2015;Houston Rockets;Detroit Pistons;HOU;DET;29;23;H;O;;;103;93;H;U;10;196;1,26;3,24;1,33;3,69;1,29;3,7
2015;7;Mar;01:00;USA;NBA ;2014/2015;Memphis Grizzlies;Los Angeles Lakers;MEM;LAL;24;16;H;U;;;97;90;H;U;7;187;1,08;5,8;1,13;7,38;1,12;6,5
2015;7;Mar;01:00;USA;NBA ;2014/2015;New Orleans Pelicans;Boston Celtics;NOP;BOS;25;27;A;O;;;98;104;A;O;6;202;1,28;3,14;1,34;3,56;1,31;3,6
2015;7;Mar;00:30;USA;NBA ;2014/2015;Atlanta Hawks;Cleveland Cavaliers;ATL;CLE;36;19;H;O;;;106;97;H;O;9;203;1,92;1,72;2,07;1,85;2,05;1,8
2015;7;Mar;00:00;USA;NBA ;2014/2015;Charlotte Hornets;Toronto Raptors;CHA;TOR;25;24;H;U;;;103;94;H;U;9;197;1,95;2;1,95;1,95;1,86;1,95
2015;7;Mar;00:00;USA;NBA ;2014/2015;Indiana Pacers;Chicago Bulls;IND;CHI;23;20;H;U;;;98;84;H;U;14;182;1,4;2,66;1,45;3;1,4;3,1
2015;7;Mar;00:00;USA;NBA ;2014/2015;Washington Wizards;Miami Heat;WAS;MIA;40;18;H;O;;;99;97;H;U;2;196;1,5;2,32;1,58;2,54;1,57;2,55
2015;7;Mar;00:00;USA;NBA ;2014/2015;Orlando Magic;Sacramento Kings;ORL;SAC;35;26;H;O;;;119;114;H;O;5;233;1,85;1,79;1,99;1,92;2;1,83
2015;7;Mar;00:00;USA;NBA ;2014/2015;Philadelphia 76ers;Utah Jazz;PHI;UTA;24;21;H;U;;;83;89;A;U;6;172;3,04;1,3;3,44;1,36;3,6;1,31
2015;6;Mar;03:30;USA;NBA ;2014/2015;Portland Trail Blazers;Dallas Mavericks;POR;DAL;17;23;A;U;;;94;75;H;U;19;169;1,73;2,24;1,78;2,16;1,68;2,25
2015;6;Mar;01:00;USA;NBA ;2014/2015;Chicago Bulls;Oklahoma City Thunder;CHI;OKC;18;30;A;U;;;108;105;H;O;3;213;2,22;1,54;2,42;1,64;2,35;1,64
2015;5;Mar;03:30;USA;NBA ;2014/2015;Golden State Warriors;Milwaukee Bucks;GSW;MIL;25;19;H;U;;;102;93;H;U;9;195;1,07;9;1,06;12,25;1,06;10
2015;5;Mar;03:30;USA;NBA ;2014/2015;Los Angeles Clippers;Portland Trail Blazers;LAC;POR;24;28;A;O;87;87;93;98;A;U;5;191;1,68;1,98;1,79;2,14;1,74;2,15
2015;5;Mar;03:30;USA;NBA ;2014/2015;San Antonio Spurs;Sacramento Kings;SAS;SAC;26;27;A;O;;;112;85;H;U;27;197;1,13;4,65;1,17;5,98;1,16;5,5
2015;5;Mar;01:00;USA;NBA ;2014/2015;Houston Rockets;Memphis Grizzlies;HOU;MEM;31;24;H;O;;;100;102;A;O;2;202;1,61;2,55;1,59;2,52;1,58;2,5
2015;5;Mar;01:00;USA;NBA ;2014/2015;Miami Heat;Los Angeles Lakers;MIA;LAL;28;25;H;O;;;100;94;H;U;6;194;1,25;4,45;1,24;4,61;1,22;4,5
2015;5;Mar;01:00;USA;NBA ;2014/2015;Minnesota Timberwolves;Denver Nuggets;MIN;DEN;27;26;H;O;;;85;100;A;U;15;185;1,45;2,99;1,45;2,99;1,42;2,95
2015;5;Mar;01:00;USA;NBA ;2014/2015;New Orleans Pelicans;Detroit Pistons;NOP;DET;17;24;A;U;;;88;85;H;U;3;173;1,62;2,45;1,62;2,45;1,6;2,45
2015;5;Mar;01:00;USA;NBA ;2014/2015;Oklahoma City Thunder;Philadelphia 76ers;OKC;PHI;37;34;H;O;110;110;123;118;H;O;5;241;1,05;13,5;1,05;13;1,04;12,5
2015;5;Mar;00:30;USA;NBA ;2014/2015;Boston Celtics;Utah Jazz;BOS;UTA;18;19;A;U;;;85;84;H;U;1;169;1,74;1,94;1,91;2;1,83;2
2015;5;Mar;00:30;USA;NBA ;2014/2015;Brooklyn Nets;Charlotte Hornets;BKN;CHA;15;35;A;U;;;91;115;A;O;24;206;1,33;2,58;1,46;2,94;1,41;3
2015;5;Mar;00:30;USA;NBA ;2014/2015;Toronto Raptors;Cleveland Cavaliers;TOR;CLE;25;28;A;O;;;112;120;A;O;8;232;2,73;1,52;2,73;1,52;2,7;1,5
2015;5;Mar;00:00;USA;NBA ;2014/2015;Indiana Pacers;New York Knicks;IND;NYK;30;19;H;U;;;105;82;H;U;23;187;1,08;9;1,07;11,25;1,07;9,5
2015;5;Mar;00:00;USA;NBA ;2014/2015;Orlando Magic;Phoenix Suns;ORL;PHX;25;22;H;U;;;100;105;A;O;5;205;2,38;1,5;2,51;1,6;2,6;1,55
2015;4;Mar;02:00;USA;NBA ;2014/2015;Denver Nuggets;Milwaukee Bucks;DEN;MIL;29;29;D;O;;;106;95;H;O;11;201;2,75;1,4;2,93;1,47;2,9;1,43
2015;4;Mar;01:00;USA;NBA ;2014/2015;Chicago Bulls;Washington Wizards;CHI;WAS;24;22;H;U;;;97;92;H;U;5;189;1,92;1,72;2,02;1,88;1,95;1,86
2015;4;Mar;01:00;USA;NBA ;2014/2015;Memphis Grizzlies;Utah Jazz;MEM;UTA;20;19;H;U;;;82;93;A;U;11;175;1,26;3,5;1,3;3,95;1,29;3,7
2015;4;Mar;00:30;USA;NBA ;2014/2015;Atlanta Hawks;Houston Rockets;ATL;HOU;22;31;A;O;;;104;96;H;O;8;200;1,17;4,05;1,23;4,8;1,22;4,5
2015;4;Mar;00:00;USA;NBA ;2014/2015;Charlotte Hornets;Los Angeles Lakers;CHA;LAL;27;30;A;O;;;104;103;H;O;1;207;1,23;3,9;1,26;4,3;1,26;4
2015;4;Mar;00:00;USA;NBA ;2014/2015;Cleveland Cavaliers;Boston Celtics;CLE;BOS;29;16;H;U;;;110;79;H;U;31;189;1,12;7,1;1,14;6,87;1,11;6,75
2015;4;Mar;00:00;USA;NBA ;2014/2015;New York Knicks;Sacramento Kings;NYK;SAC;19;35;A;O;;;86;124;A;O;38;210;2,56;1,6;2,44;1,63;2,67;1,52
2015;3;Mar;01:30;USA;NBA ;2014/2015;Dallas Mavericks;New Orleans Pelicans;DAL;NOP;32;31;H;O;;;102;93;H;U;9;195;1,27;4,35;1,27;4,26;1,23;4,25
2015;3;Mar;01:00;USA;NBA ;2014/2015;Minnesota Timberwolves;Los Angeles Clippers;MIN;LAC;23;36;A;O;;;105;110;A;O;5;215;2,77;1,53;2,73;1,52;2,7;1,5
